Date,AMAT,AXON,DECK,DXCM,ENPH,EPAM,ETSY,FTNT,GNRC,LRCX,MTCH,ON,PODD,RMD,TSLA
2017-05-04,38.38022232055664,24.84000015258789,60.52000045776367,18.844999313354492,1.1200000047683716,80.2699966430664,10.619999885559082,7.888000011444092,35.68000030517578,135.59693908691406,18.24525260925293,14.069999694824219,41.04999923706055,63.78115463256836,19.69733238220215
2017-05-05,38.573875427246094,24.950000762939453,60.7400016784668,19.052499771118164,1.159999966621399,80.45999908447266,11.65999984741211,8.015999794006348,36.08000183105469,135.32684326171875,18.378498077392578,14.420000076293945,42.099998474121094,64.14166259765625,20.55666732788086
2017-05-08,38.30644607543945,25.040000915527344,59.779998779296875,18.350000381469727,1.1699999570846558,80.88999938964844,11.319999694824219,7.955999851226807,36.02000045776367,134.2554473876953,18.102489471435547,14.430000305175781,41.369998931884766,63.365177154541016,20.479333877563477
2017-05-09,38.76752471923828,25.18000030517578,60.83000183105469,17.997499465942383,1.149999976158142,80.61000061035156,11.539999961853027,7.811999797821045,36.029998779296875,135.533935546875,18.188148498535156,15.010000228881836,39.66999816894531,62.659271240234375,21.417333602905273
2017-05-10,39.532920837402344,26.25,60.79999923706055,17.774999618530273,1.059999942779541,81.06999969482422,11.420000076293945,7.849999904632568,35.939998626708984,134.28248596191406,18.169111251831055,14.789999961853027,39.099998474121094,63.34659194946289,21.681333541870117
2017-05-11,40.095428466796875,26.0,60.380001068115234,17.235000610351562,0.9200000166893005,80.80999755859375,11.15999984741211,7.806000232696533,36.02000045776367,134.9757843017578,19.016178131103516,14.880000114440918,39.11000061035156,63.095821380615234,21.540000915527344
2017-05-12,40.05854415893555,25.989999771118164,59.52000045776367,17.604999542236328,0.8299999833106995,80.61000061035156,11.260000228881836,7.823999881744385,35.13999938964844,134.6696319580078,18.321393966674805,14.819999694824219,40.16999816894531,63.49523162841797,21.65399932861328
2017-05-15,40.87004470825195,25.15999984741211,59.75,17.88249969482422,0.7699999809265137,81.44000244140625,11.319999694824219,8.09000015258789,35.75,136.191162109375,18.740169525146484,15.319999694824219,40.959999084472656,63.98751449584961,21.058666229248047
2017-05-16,41.56166076660156,25.559999465942383,58.86000061035156,17.424999237060547,0.7699999809265137,81.05999755859375,13.729999542236328,8.194000244140625,35.63999938964844,137.3525390625,18.635475158691406,15.9399995803833,40.88999938964844,63.606693267822266,21.134000778198242
2017-05-17,39.431480407714844,24.59000015258789,58.22999954223633,17.012500762939453,0.7099999785423279,80.25,12.9399995803833,7.909999847412109,35.04999923706055,132.5899200439453,17.721784591674805,15.0600004196167,40.599998474121094,62.84504699707031,20.407333374023438
2017-05-18,40.491947174072266,24.1299991607666,58.34000015258789,17.165000915527344,0.699999988079071,81.0199966430664,13.130000114440918,7.934000015258789,34.90999984741211,134.8766632080078,18.131040573120117,15.180000305175781,41.189998626708984,62.696434020996094,20.87066650390625
2017-05-19,40.64872741699219,24.600000381469727,59.0099983215332,16.915000915527344,0.7200000286102295,82.16999816894531,13.3100004196167,8.008000373840332,35.220001220703125,137.2085723876953,18.22621726989746,15.420000076293945,42.0,63.53237533569336,20.722000122070312
2017-05-22,41.24812316894531,24.729999542236328,59.31999969482422,17.212499618530273,0.7799999713897705,82.91000366210938,13.149999618530273,8.097999572753906,35.09000015258789,137.6676788330078,18.702096939086914,15.569999694824219,42.38999938964844,64.56336975097656,20.690000534057617
2017-05-23,41.50690841674805,24.8799991607666,58.2599983215332,16.895000457763672,0.7699999809265137,82.66000366210938,13.3100004196167,8.013999938964844,35.18000030517578,138.1358642578125,18.71161460876465,15.289999961853027,42.029998779296875,64.64700317382812,20.257333755493164
2017-05-24,41.248130798339844,24.780000686645508,58.08000183105469,17.065000534057617,0.7300000190734863,83.75,13.399999618530273,7.960000038146973,34.93000030517578,137.64068603515625,18.768720626831055,15.5,42.369998931884766,64.9535140991211,20.681333541870117
2017-05-25,41.60857391357422,24.989999771118164,56.56999969482422,17.287500381469727,0.7300000190734863,84.9000015258789,13.180000305175781,7.929999828338623,34.75,138.5590057373047,18.502227783203125,15.5,42.70000076293945,65.06495666503906,21.121999740600586
2017-05-26,42.05220413208008,24.899999618530273,67.20999908447266,17.162500381469727,0.7200000286102295,84.1500015258789,13.449999809265137,7.8979997634887695,34.83000183105469,139.65733337402344,18.66402816772461,15.489999771118164,42.81999969482422,65.08351135253906,21.676000595092773
2017-05-30,42.10765838623047,24.59000015258789,67.91000366210938,17.094999313354492,0.75,83.55999755859375,13.359999656677246,7.829999923706055,34.52000045776367,141.23294067382812,19.073286056518555,15.59000015258789,41.86000061035156,65.01852416992188,22.34000015258789
2017-05-31,42.403411865234375,24.010000228881836,69.36000061035156,16.709999084472656,0.7599999904632568,83.87999725341797,13.40999984741211,7.868000030517578,34.650001525878906,139.702392578125,18.540298461914062,15.479999542236328,41.970001220703125,66.04022979736328,22.733999252319336
2017-06-01,42.51431655883789,24.459999084472656,70.98999786376953,16.712499618530273,0.7799999713897705,86.45999908447266,13.550000190734863,7.8420000076293945,35.91999816894531,140.8458251953125,18.44512176513672,15.579999923706055,42.33000183105469,66.7833251953125,22.691333770751953
2017-06-02,43.253700256347656,24.520000457763672,71.0999984741211,16.920000076293945,0.8199999928474426,85.51000213623047,13.470000267028809,7.809999942779541,35.95000076293945,142.91653442382812,18.464157104492188,15.859999656677246,43.630001068115234,66.83903503417969,22.656667709350586
2017-06-05,43.17976379394531,24.399999618530273,71.91999816894531,17.797500610351562,0.7799999713897705,84.73999786376953,13.539999961853027,7.874000072479248,35.630001068115234,144.7222900390625,18.22621726989746,16.110000610351562,42.79999923706055,67.57283782958984,23.154666900634766
